order_id,sku_id,store_id,platform,order_date,payment_amount,quantity,user_id,is_coupon_used,raw_import_time
ORD20250511000967,SKU0025,STORE018,Taobao,2025-05-11,1511.63,2,USER00073,1,2026-01-08 04:57:37
ORD20251027000968,SKU0056,STORE013,WeChat,2025-10-27,59.97,1,USER00094,0,2026-01-09 12:04:22
ORD20250518000969,SKU0056,STORE009,JD,2025-05-18,54.54,1,USER00156,0,2026-01-08 22:16:01
ORD20250523000970,SKU0037,STORE009,Douyin,2025-05-23,383.77,1,USER00220,1,2026-01-05 07:42:01
ORD20251002000971,SKU0014,STORE015,Tmall,2025-10-02,278.62,2,USER00120,1,2026-01-06 18:42:11
ORD20250518000972,SKU0008,STORE003,Taobao,2025-05-18,305.36,1,USER00001,1,2026-01-04 04:22:40
ORD20250506000973,SKU0015,STORE011,PDD,2025-05-06,354.21,2,USER00284,0,2026-01-02 08:25:36
ORD20250726000974,SKU0035,STORE017,Douyin,2025-07-26,789.88,1,USER00210,0,2026-01-04 01:26:25
ORD20250325000975,SKU0012,STORE001,JD,2025-03-25,190.31,5,USER00252,0,2026-01-01 08:10:18
ORD20251011000976,SKU0031,STORE020,Tmall,2025-10-11,292.62,1,USER00206,1,2026-01-06 23:05:44
ORD20250113000977,SKU0008,STORE009,PDD,2025-01-13,730.87,2,USER00087,1,2026-01-09 10:44:58
ORD20250503000978,SKU0001,STORE020,PDD,2025-05-03,450.76,3,USER00071,0,2026-01-09 10:19:06
ORD20251230000979,SKU0038,STORE009,JD,2025-12-30,2438.89,5,USER00214,0,2026-01-08 17:57:45
ORD20250121000980,SKU0074,STORE001,Taobao,2025-01-21,851.37,3,USER00111,0,2026-01-10 06:24:08
ORD20250320000981,SKU0079,STORE010,JD,2025-03-20,27.95,1,USER00097,0,2026-01-06 02:48:54
ORD20251109000982,SKU0068,STORE014,PDD,2025-11-09,246.87,1,USER00165,0,2026-01-06 23:15:49
ORD20250219000983,SKU0006,STORE001,JD,2025-02-19,407.31,1,USER00189,1,2026-01-02 14:03:41
ORD20250613000984,SKU0076,STORE005,Taobao,2025-06-13,568.16,1,USER00082,0,2026-01-08 13:29:37
ORD20250223000985,SKU0011,STORE018,JD,2025-02-23,289.16,1,USER00297,0,2026-01-02 15:32:30
ORD20250122000986,SKU0023,STORE001,Douyin,2025-01-22,737.93,1,USER00156,0,2026-01-04 15:40:04
ORD20251005000987,SKU0036,STORE013,Douyin,2025-10-05,2739.25,3,USER00118,0,2026-01-01 10:38:09
ORD20250327000988,SKU0021,STORE006,JD,2025-03-27,420.02,1,USER00265,0,2026-01-06 01:10:51
ORD20250701000989,SKU0070,STORE013,Douyin,2025-07-01,684.63,1,USER00146,1,2026-01-03 18:39:14
ORD20250218000990,SKU0036,STORE016,Douyin,2025-02-18,927.47,1,USER00214,0,2026-01-02 17:50:36
ORD20251003000991,SKU0071,STORE015,JD,2025-10-03,356.50,1,USER00030,1,2026-01-07 08:27:34
ORD20250411000992,SKU0009,STORE011,Douyin,2025-04-11,1034.67,2,USER00020,0,2026-01-02 05:59:19
ORD20250326000993,SKU0072,STORE020,Tmall,2025-03-26,994.90,2,USER00244,1,2026-01-02 10:30:08
ORD20250509000994,SKU0019,STORE014,Taobao,2025-05-09,602.97,2,USER00146,0,2026-01-08 13:13:01
ORD20251223000995,SKU0018,STORE004,Douyin,2025-12-23,743.67,1,USER00170,0,2026-01-01 00:33:31
ORD20250517000996,SKU0061,STORE014,Taobao,2025-05-17,72.83,1,USER00116,0,2026-01-01 02:16:23
ORD20250901000997,SKU0052,STORE001,PDD,2025-09-01,662.36,1,USER00265,0,2026-01-01 00:56:53
ORD20251025000998,SKU0052,STORE016,JD,2025-10-25,531.40,1,USER00100,1,2026-01-01 10:02:21
ORD20250302000999,SKU0008,STORE001,PDD,2025-03-02,449.17,1,USER00024,0,2026-01-08 18:43:29
ORD20251107001000,SKU0075,STORE012,Tmall,2025-11-07,634.90,1,USER00193,1,2026-01-04 17:45:34
ORD20250131001001,SKU0007,STORE020,Tmall,2025-01-31,641.04,1,USER00060,0,2026-01-08 13:26:35
ORD20250412001002,SKU0057,STORE017,WeChat,2025-04-12,589.56,1,USER00114,1,2026-01-03 05:43:56
ORD20251022001003,SKU0040,STORE012,Tmall,2025-10-22,2683.20,4,USER00057,1,2026-01-07 15:31:17
ORD20251013001004,SKU0007,STORE012,PDD,2025-10-13,1130.57,2,USER00003,1,2026-01-02 00:25:44
ORD20250314001005,SKU0023,STORE019,PDD,2025-03-14,2139.45,3,USER00126,0,2026-01-10 20:24:38
ORD20250926001006,SKU0029,STORE020,PDD,2025-09-26,34.25,1,USER00223,1,2026-01-09 00:01:14
ORD20250910001007,SKU0004,STORE011,Taobao,2025-09-10,864.38,1,USER00032,1,2026-01-05 14:50:40
ORD20250911001008,SKU0018,STORE014,WeChat,2025-09-11,701.22,1,USER00260,0,2026-01-05 01:06:29
ORD20251112001009,SKU0049,STORE020,Douyin,2025-11-12,986.61,2,USER00045,0,2026-01-07 08:39:11
ORD20251114001010,SKU0002,STORE015,Taobao,2025-11-14,101.66,1,USER00021,0,2026-01-09 08:01:44
ORD20250430001011,SKU0010,STORE019,Tmall,2025-04-30,1243.15,2,USER00242,0,2026-01-08 19:45:23
ORD20250916001012,SKU0021,STORE005,JD,2025-09-16,903.21,2,USER00290,0,2026-01-10 04:20:35
ORD20250206001013,SKU0048,STORE012,JD,2025-02-06,1422.87,3,USER00243,1,2026-01-04 14:45:35
ORD20251231001014,SKU0017,STORE001,WeChat,2025-12-31,325.92,1,USER00241,1,2026-01-03 08:45:00
ORD20250909001015,SKU0041,STORE007,Tmall,2025-09-09,2110.76,3,USER00108,1,2026-01-10 05:03:41
ORD20251218001016,SKU0008,STORE011,WeChat,2025-12-18,883.62,2,USER00188,0,2026-01-03 00:06:16
ORD20251031001017,SKU0017,STORE018,Tmall,2025-10-31,1631.30,4,USER00013,0,2026-01-07 12:19:56
ORD20250715001018,SKU0020,STORE006,JD,2025-07-15,128.87,1,USER00076,1,2026-01-03 07:18:18
ORD20251209001019,SKU0054,STORE001,Douyin,2025-12-09,825.70,1,USER00169,0,2026-01-10 21:37:53
ORD20250225001020,SKU0065,STORE019,JD,2025-02-25,1027.56,2,USER00090,1,2026-01-10 00:41:15
ORD20250504001021,SKU0018,STORE017,Taobao,2025-05-04,2215.86,3,USER00297,0,2026-01-02 00:42:26
ORD20251225001022,SKU0074,STORE007,WeChat,2025-12-25,258.44,1,USER00096,0,2026-01-07 14:09:30
ORD20251015001023,SKU0017,STORE003,PDD,2025-10-15,408.83,1,USER00280,0,2026-01-04 17:25:50
ORD20251228001024,SKU0023,STORE004,WeChat,2025-12-28,648.64,1,USER00057,0,2026-01-01 01:36:07
ORD20250430001025,SKU0037,STORE006,JD,2025-04-30,387.66,1,USER00074,1,2026-01-04 02:15:34
ORD20251102001026,SKU0060,STORE004,JD,2025-11-02,224.36,2,USER00020,1,2026-01-06 19:50:54
ORD20250719001027,SKU0010,STORE017,Tmall,2025-07-19,576.03,1,USER00013,0,2026-01-03 13:49:02
ORD20250509001028,SKU0033,STORE009,WeChat,2025-05-09,1560.66,3,USER00091,0,2026-01-06 17:01:41
ORD20250317001029,SKU0071,STORE008,JD,2025-03-17,353.21,1,USER00045,1,2026-01-01 13:11:51
ORD20250424001030,SKU0071,STORE007,JD,2025-04-24,847.93,2,USER00039,0,2026-01-05 22:39:44
ORD20250105001031,SKU0014,STORE007,Douyin,2025-01-05,330.71,2,USER00071,0,2026-01-10 21:02:27
ORD20251225001032,SKU0051,STORE018,PDD,2025-12-25,499.96,1,USER00108,1,2026-01-10 02:16:09
ORD20250917001033,SKU0001,STORE006,Tmall,2025-09-17,327.58,2,USER00156,0,2026-01-01 22:03:26
ORD20251226001034,SKU0023,STORE003,PDD,2025-12-26,2752.22,4,USER00263,0,2026-01-08 23:00:16
ORD20251031001035,SKU0008,STORE004,JD,2025-10-31,918.98,2,USER00046,0,2026-01-01 19:28:03
ORD20251010001036,SKU0069,STORE012,Tmall,2025-10-10,337.38,1,USER00042,0,2026-01-06 15:34:30
ORD20250716001037,SKU0059,STORE001,JD,2025-07-16,1006.86,2,USER00054,1,2026-01-03 07:49:11
ORD20250804001038,SKU0017,STORE020,Taobao,2025-08-04,673.90,2,USER00183,1,2026-01-05 05:45:16
ORD20250608001039,SKU0005,STORE014,PDD,2025-06-08,818.28,1,USER00143,0,2026-01-05 09:36:58
ORD20251108001040,SKU0058,STORE010,JD,2025-11-08,428.24,1,USER00257,1,2026-01-03 19:13:13
ORD20250919001041,SKU0052,STORE004,Taobao,2025-09-19,1092.83,2,USER00150,1,2026-01-08 20:15:05
ORD20251217001042,SKU0024,STORE004,JD,2025-12-17,825.15,1,USER00181,0,2026-01-05 15:15:20
ORD20251026001043,SKU0075,STORE009,Tmall,2025-10-26,2490.71,3,USER00097,1,2026-01-08 09:43:47
ORD20250821001044,SKU0071,STORE008,Douyin,2025-08-21,866.41,2,USER00152,0,2026-01-08 01:25:52
ORD20250630001045,SKU0014,STORE011,JD,2025-06-30,527.79,3,USER00056,0,2026-01-05 00:59:29
ORD20250329001046,SKU0052,STORE001,Douyin,2025-03-29,576.15,1,USER00233,0,2026-01-08 08:17:28
ORD20251230001047,SKU0003,STORE017,JD,2025-12-30,1816.52,2,USER00284,0,2026-01-10 03:30:35
ORD20251029001048,SKU0023,STORE019,PDD,2025-10-29,1345.03,2,USER00011,0,2026-01-07 23:58:12
ORD20250124001049,SKU0056,STORE016,JD,2025-01-24,48.99,1,USER00110,1,2026-01-07 23:22:26
ORD20250109001050,SKU0007,STORE018,Taobao,2025-01-09,1232.07,2,USER00260,0,2026-01-09 18:53:19
ORD20250422001051,SKU0055,STORE007,PDD,2025-04-22,1443.69,2,USER00215,1,2026-01-06 11:16:24
ORD20251222001052,SKU0024,STORE008,JD,2025-12-22,1941.94,3,USER00062,1,2026-01-05 19:37:35
ORD20250510001053,SKU0079,STORE001,JD,2025-05-10,87.46,3,USER00136,0,2026-01-02 05:20:11
ORD20251126001054,SKU0010,STORE008,Douyin,2025-11-26,603.96,1,USER00196,0,2026-01-06 06:18:48
ORD20250806001055,SKU0032,STORE006,JD,2025-08-06,576.65,1,USER00187,0,2026-01-10 08:36:21
ORD20250624001056,SKU0054,STORE003,Taobao,2025-06-24,888.66,1,USER00107,0,2026-01-03 18:43:01
ORD20251006001057,SKU0029,STORE010,WeChat,2025-10-06,39.66,1,USER00084,0,2026-01-01 05:51:43
ORD20250920001058,SKU0072,STORE012,Douyin,2025-09-20,496.56,1,USER00051,0,2026-01-05 04:11:46
ORD20250626001059,SKU0020,STORE004,JD,2025-06-26,139.05,1,USER00248,0,2026-01-01 03:52:59
ORD20250721001060,SKU0051,STORE014,Taobao,2025-07-21,595.89,1,USER00193,0,2026-01-08 08:56:45
ORD20250915001061,SKU0032,STORE018,Tmall,2025-09-15,1907.41,3,USER00068,0,2026-01-03 19:45:52
ORD20250301001062,SKU0065,STORE011,Douyin,2025-03-01,1758.46,3,USER00273,0,2026-01-05 08:26:42
ORD20251119001063,SKU0026,STORE002,Taobao,2025-11-19,160.40,1,USER00092,0,2026-01-05 22:32:58
ORD20251110001064,SKU0013,STORE015,JD,2025-11-10,1749.99,2,USER00225,0,2026-01-07 22:23:50
ORD20251209001065,SKU0076,STORE015,Tmall,2025-12-09,981.44,2,USER00005,1,2026-01-06 08:29:08
ORD20250428001066,SKU0071,STORE001,JD,2025-04-28,367.57,1,USER00296,0,2026-01-06 20:27:17
ORD20250810001067,SKU0055,STORE020,Douyin,2025-08-10,1802.06,2,USER00015,0,2026-01-06 00:37:20
ORD20250706001068,SKU0080,STORE015,PDD,2025-07-06,156.06,1,USER00224,0,2026-01-03 21:10:02
ORD20251013001069,SKU0045,STORE001,Taobao,2025-10-13,137.74,1,USER00167,1,2026-01-02 02:29:28
ORD20251220001070,SKU0076,STORE016,JD,2025-12-20,1844.82,3,USER00209,0,2026-01-05 05:59:36
ORD20250609001071,SKU0022,STORE013,Tmall,2025-06-09,773.34,1,USER00220,0,2026-01-02 20:50:27
ORD20250503001072,SKU0032,STORE016,PDD,2025-05-03,590.69,1,USER00182,1,2026-01-05 17:08:26
ORD20250603001073,SKU0051,STORE019,WeChat,2025-06-03,636.44,1,USER00046,0,2026-01-03 08:21:34
ORD20250503001074,SKU0030,STORE008,Douyin,2025-05-03,547.83,1,USER00278,1,2026-01-02 19:05:00
ORD20251015001075,SKU0054,STORE002,Taobao,2025-10-15,663.04,1,USER00199,1,2026-01-09 03:06:20
ORD20251103001076,SKU0071,STORE017,Douyin,2025-11-03,844.19,2,USER00061,0,2026-01-06 07:59:55
ORD20250429001077,SKU0010,STORE002,WeChat,2025-04-29,642.72,1,USER00071,0,2026-01-09 19:14:27
ORD20250415001078,SKU0032,STORE005,JD,2025-04-15,2410.82,4,USER00069,0,2026-01-10 09:03:02
ORD20250405001079,SKU0027,STORE012,JD,2025-04-05,1760.28,4,USER00020,1,2026-01-04 10:00:03
ORD20250825001080,SKU0018,STORE010,Taobao,2025-08-25,652.41,1,USER00276,1,2026-01-02 20:59:15
ORD20250929001081,SKU0055,STORE009,JD,2025-09-29,823.13,1,USER00290,0,2026-01-09 18:06:39
ORD20250204001082,SKU0067,STORE011,Taobao,2025-02-04,362.84,1,USER00060,0,2026-01-03 01:40:48
ORD20250507001083,SKU0051,STORE015,WeChat,2025-05-07,1738.44,3,USER00149,0,2026-01-09 17:57:19
ORD20250825001084,SKU0014,STORE003,PDD,2025-08-25,161.62,1,USER00072,0,2026-01-05 04:41:38
ORD20251021001085,SKU0017,STORE010,WeChat,2025-10-21,862.99,2,USER00227,0,2026-01-01 22:57:33
ORD20251129001086,SKU0080,STORE006,Tmall,2025-11-29,149.48,1,USER00019,0,2026-01-07 02:05:07
ORD20251010001087,SKU0014,STORE003,Taobao,2025-10-10,136.42,1,USER00230,1,2026-01-08 08:15:06
ORD20251027001088,SKU0006,STORE017,Taobao,2025-10-27,470.80,1,USER00071,0,2026-01-07 01:01:31
ORD20250211001089,SKU0017,STORE001,Tmall,2025-02-11,603.65,2,USER00133,1,2026-01-03 20:23:55
ORD20250709001090,SKU0025,STORE004,Taobao,2025-07-09,3134.94,4,USER00083,1,2026-01-03 00:59:39
ORD20250613001091,SKU0075,STORE017,Tmall,2025-06-13,728.80,1,USER00041,1,2026-01-04 17:27:56
ORD20250828001092,SKU0001,STORE003,Douyin,2025-08-28,512.28,3,USER00156,0,2026-01-05 11:32:31
ORD20250304001093,SKU0025,STORE010,WeChat,2025-03-04,799.23,1,USER00192,1,2026-01-03 06:04:39
ORD20251022001094,SKU0050,STORE012,Tmall,2025-10-22,2502.89,3,USER00220,0,2026-01-03 23:31:22
ORD20250710001095,SKU0051,STORE008,Taobao,2025-07-10,614.34,1,USER00269,0,2026-01-07 14:08:36
ORD20250311001096,SKU0059,STORE014,JD,2025-03-11,1123.53,2,USER00245,0,2026-01-05 13:43:07
ORD20251130001097,SKU0042,STORE006,Taobao,2025-11-30,487.46,1,USER00104,0,2026-01-04 19:41:22
ORD20250224001098,SKU0071,STORE015,Douyin,2025-02-24,596.92,2,USER00068,1,2026-01-08 13:58:38
ORD20251128001099,SKU0002,STORE017,Tmall,2025-11-28,594.09,5,USER00160,0,2026-01-07 23:54:47
ORD20251116001100,SKU0055,STORE009,PDD,2025-11-16,2216.08,3,USER00117,1,2026-01-07 12:32:47
ORD20250301001101,SKU0053,STORE005,Douyin,2025-03-01,676.00,1,USER00177,1,2026-01-10 23:51:08
ORD20250511001102,SKU0028,STORE019,JD,2025-05-11,499.81,1,USER00258,1,2026-01-07 06:29:52
ORD20250313001103,SKU0055,STORE002,PDD,2025-03-13,780.55,1,USER00020,0,2026-01-10 15:26:54
ORD20250608001104,SKU0036,STORE016,Taobao,2025-06-08,665.38,1,USER00020,1,2026-01-05 23:00:48
ORD20250608001105,SKU0070,STORE014,Taobao,2025-06-08,836.51,1,USER00222,1,2026-01-07 13:42:54
ORD20251216001106,SKU0013,STORE012,Taobao,2025-12-16,734.70,1,USER00019,1,2026-01-03 06:05:57
ORD20250914001107,SKU0073,STORE009,Tmall,2025-09-14,975.64,2,USER00127,0,2026-01-02 12:51:54
ORD20251110001108,SKU0014,STORE009,Tmall,2025-11-10,149.47,1,USER00217,1,2026-01-01 15:48:59
ORD20250410001109,SKU0057,STORE020,PDD,2025-04-10,574.25,1,USER00003,1,2026-01-04 23:28:01
ORD20250318001110,SKU0030,STORE017,JD,2025-03-18,698.49,1,USER00073,0,2026-01-07 10:13:23
ORD20250122001111,SKU0003,STORE017,Tmall,2025-01-22,785.63,1,USER00189,1,2026-01-04 21:50:50
ORD20250124001112,SKU0034,STORE007,Taobao,2025-01-24,199.58,1,USER00100,1,2026-01-05 02:03:24
ORD20250409001113,SKU0030,STORE017,Tmall,2025-04-09,596.79,1,USER00090,1,2026-01-06 14:27:10
ORD20250422001114,SKU0016,STORE005,Taobao,2025-04-22,34.14,1,USER00090,0,2026-01-02 14:39:50
ORD20250506001115,SKU0077,STORE001,WeChat,2025-05-06,137.96,1,USER00291,1,2026-01-07 11:22:20
ORD20250329001116,SKU0008,STORE015,Douyin,2025-03-29,417.22,1,USER00111,0,2026-01-08 19:43:21
ORD20250124001117,SKU0028,STORE016,PDD,2025-01-24,1572.73,3,USER00121,1,2026-01-02 12:35:41
ORD20250606001118,SKU0012,STORE014,PDD,2025-06-06,37.17,1,USER00093,0,2026-01-05 14:02:19
ORD20250607001119,SKU0020,STORE012,JD,2025-06-07,129.55,1,USER00069,0,2026-01-07 04:23:44
ORD20251026001120,SKU0069,STORE013,PDD,2025-10-26,333.74,1,USER00102,0,2026-01-04 18:24:48
ORD20250114001121,SKU0075,STORE008,Taobao,2025-01-14,952.04,1,USER00091,0,2026-01-01 00:44:26
ORD20250901001122,SKU0013,STORE019,JD,2025-09-01,1763.08,2,USER00299,0,2026-01-07 15:36:43
ORD20250407001123,SKU0071,STORE003,PDD,2025-04-07,422.89,1,USER00169,0,2026-01-04 12:56:03
ORD20251018001124,SKU0041,STORE001,Tmall,2025-10-18,848.98,1,USER00107,1,2026-01-02 06:40:44
ORD20250423001125,SKU0009,STORE007,Douyin,2025-04-23,2253.08,4,USER00250,0,2026-01-03 20:47:00
ORD20251129001126,SKU0038,STORE018,Tmall,2025-11-29,991.86,2,USER00298,0,2026-01-10 00:57:01
ORD20251001001127,SKU0047,STORE014,JD,2025-10-01,831.45,2,USER00148,0,2026-01-04 16:53:30
ORD20250701001128,SKU0051,STORE014,PDD,2025-07-01,1038.72,2,USER00041,1,2026-01-10 20:06:35
ORD20250905001129,SKU0059,STORE008,PDD,2025-09-05,2331.04,4,USER00282,0,2026-01-06 20:34:21
ORD20250704001130,SKU0002,STORE018,Tmall,2025-07-04,94.83,1,USER00037,1,2026-01-04 08:49:02
ORD20250609001131,SKU0054,STORE020,Tmall,2025-06-09,2672.63,3,USER00141,0,2026-01-05 09:42:32
ORD20251231001132,SKU0030,STORE011,JD,2025-12-31,732.22,1,USER00295,0,2026-01-05 12:41:59
ORD20250922001133,SKU0015,STORE016,Taobao,2025-09-22,521.80,3,USER00071,0,2026-01-02 12:10:17
ORD20251122001134,SKU0028,STORE003,Taobao,2025-11-22,1952.22,3,USER00221,0,2026-01-02 00:28:10
ORD20251230001135,SKU0063,STORE005,WeChat,2025-12-30,1489.34,2,USER00150,0,2026-01-07 02:05:57
ORD20250114001136,SKU0020,STORE003,WeChat,2025-01-14,245.63,2,USER00256,0,2026-01-06 18:18:56
ORD20250202001137,SKU0027,STORE018,Taobao,2025-02-02,1065.15,2,USER00294,0,2026-01-09 21:18:15
ORD20250116001138,SKU0062,STORE007,Douyin,2025-01-16,201.60,1,USER00003,0,2026-01-05 01:09:32
ORD20251224001139,SKU0011,STORE019,JD,2025-12-24,266.02,1,USER00066,1,2026-01-08 22:32:02
ORD20250806001140,SKU0037,STORE013,JD,2025-08-06,443.08,1,USER00036,0,2026-01-07 04:01:54
ORD20250203001141,SKU0032,STORE014,Taobao,2025-02-03,671.45,1,USER00025,0,2026-01-01 03:03:52
ORD20251020001142,SKU0016,STORE007,PDD,2025-10-20,102.21,3,USER00257,0,2026-01-01 17:38:24
ORD20250521001143,SKU0080,STORE001,Taobao,2025-05-21,147.89,1,USER00028,0,2026-01-03 15:18:52
ORD20251025001144,SKU0041,STORE016,Taobao,2025-10-25,948.48,1,USER00073,0,2026-01-04 13:33:56
ORD20250202001145,SKU0001,STORE015,Taobao,2025-02-02,167.90,1,USER00098,0,2026-01-01 20:10:54
ORD20250207001146,SKU0055,STORE011,PDD,2025-02-07,2672.25,3,USER00111,0,2026-01-03 17:21:30
ORD20250219001147,SKU0008,STORE012,JD,2025-02-19,346.11,1,USER00250,1,2026-01-06 12:29:45
ORD20251210001148,SKU0003,STORE017,Taobao,2025-12-10,1599.53,2,USER00126,1,2026-01-06 11:14:41
ORD20250402001149,SKU0006,STORE002,Douyin,2025-04-02,1640.91,3,USER00102,0,2026-01-07 03:57:22
ORD20250522001150,SKU0074,STORE012,Taobao,2025-05-22,523.55,2,USER00005,0,2026-01-05 19:21:54
ORD20251029001151,SKU0054,STORE015,Taobao,2025-10-29,877.35,1,USER00176,0,2026-01-09 09:26:58
ORD20251018001152,SKU0017,STORE020,PDD,2025-10-18,1042.84,3,USER00104,1,2026-01-04 05:22:43
ORD20250121001153,SKU0004,STORE016,Taobao,2025-01-21,2833.38,3,USER00054,0,2026-01-03 03:06:23
ORD20250920001154,SKU0076,STORE003,JD,2025-09-20,553.35,1,USER00167,0,2026-01-07 01:53:10
ORD20250105001155,SKU0075,STORE017,PDD,2025-01-05,827.92,1,USER00093,0,2026-01-08 08:45:21
ORD20250112001156,SKU0025,STORE016,WeChat,2025-01-12,884.26,1,USER00069,0,2026-01-10 17:01:09
ORD20250415001157,SKU0078,STORE020,Tmall,2025-04-15,1143.42,2,USER00096,1,2026-01-10 23:04:39
ORD20250427001158,SKU0072,STORE018,JD,2025-04-27,1806.44,3,USER00174,0,2026-01-03 04:28:12
ORD20250714001159,SKU0071,STORE003,Taobao,2025-07-14,378.47,1,USER00107,0,2026-01-08 12:05:53
ORD20250819001160,SKU0038,STORE020,JD,2025-08-19,433.42,1,USER00050,0,2026-01-07 12:05:16
ORD20250519001161,SKU0034,STORE018,PDD,2025-05-19,213.82,1,USER00175,1,2026-01-07 18:49:26
ORD20250718001162,SKU0021,STORE010,PDD,2025-07-18,802.60,2,USER00033,0,2026-01-04 11:33:58
ORD20250702001163,SKU0029,STORE008,Tmall,2025-07-02,33.76,1,USER00151,1,2026-01-10 06:07:09
ORD20250912001164,SKU0057,STORE012,JD,2025-09-12,696.03,1,USER00006,0,2026-01-09 23:11:45
ORD20251127001165,SKU0010,STORE001,Tmall,2025-11-27,925.71,2,USER00162,1,2026-01-05 06:29:21
ORD20250723001166,SKU0064,STORE001,Tmall,2025-07-23,892.59,1,USER00115,0,2026-01-08 12:45:28
ORD20250316001167,SKU0024,STORE017,PDD,2025-03-16,570.78,1,USER00233,1,2026-01-04 09:08:27
ORD20250312001168,SKU0032,STORE003,Douyin,2025-03-12,1108.73,2,USER00292,1,2026-01-05 18:38:23
ORD20250825001169,SKU0025,STORE008,JD,2025-08-25,864.97,1,USER00289,0,2026-01-01 07:35:03
ORD20250326001170,SKU0074,STORE007,JD,2025-03-26,224.39,1,USER00200,1,2026-01-01 14:00:12
ORD20250417001171,SKU0080,STORE019,JD,2025-04-17,317.70,2,USER00013,1,2026-01-03 11:06:53
ORD20251011001172,SKU0064,STORE014,Tmall,2025-10-11,936.05,1,USER00278,0,2026-01-09 10:35:50
ORD20250326001173,SKU0042,STORE019,PDD,2025-03-26,530.97,1,USER00240,0,2026-01-08 19:38:00
ORD20251209001174,SKU0061,STORE001,PDD,2025-12-09,75.04,1,USER00069,0,2026-01-08 15:18:17
ORD20250322001175,SKU0060,STORE007,JD,2025-03-22,286.27,2,USER00256,0,2026-01-07 15:54:15
ORD20250428001176,SKU0023,STORE013,PDD,2025-04-28,638.87,1,USER00043,0,2026-01-08 16:36:42
ORD20250402001177,SKU0077,STORE014,WeChat,2025-04-02,137.78,1,USER00108,0,2026-01-01 15:33:35
ORD20250727001178,SKU0028,STORE016,JD,2025-07-27,1971.41,3,USER00258,0,2026-01-02 18:24:04
ORD20250413001179,SKU0046,STORE018,Taobao,2025-04-13,379.59,1,USER00034,1,2026-01-09 11:49:15
ORD20250909001180,SKU0052,STORE019,PDD,2025-09-09,1858.36,4,USER00123,1,2026-01-09 04:52:28
ORD20251015001181,SKU0014,STORE004,Taobao,2025-10-15,345.36,2,USER00297,0,2026-01-09 15:32:52
ORD20251031001182,SKU0011,STORE009,JD,2025-10-31,881.26,3,USER00093,1,2026-01-01 08:44:36
ORD20250825001183,SKU0068,STORE001,Taobao,2025-08-25,624.14,3,USER00135,1,2026-01-02 06:21:09
ORD20250903001184,SKU0077,STORE015,PDD,2025-09-03,304.24,2,USER00039,0,2026-01-09 07:50:39
ORD20250901001185,SKU0049,STORE012,WeChat,2025-09-01,468.98,1,USER00164,0,2026-01-02 11:12:56
ORD20250206001186,SKU0009,STORE011,JD,2025-02-06,2987.09,5,USER00011,0,2026-01-09 00:16:38
ORD20250201001187,SKU0075,STORE017,JD,2025-02-01,954.55,1,USER00146,0,2026-01-09 10:36:07
ORD20251212001188,SKU0005,STORE001,Douyin,2025-12-12,3719.75,4,USER00277,0,2026-01-03 15:59:01
ORD20250801001189,SKU0024,STORE008,PDD,2025-08-01,804.99,1,USER00256,0,2026-01-05 06:15:06
ORD20250120001190,SKU0037,STORE016,JD,2025-01-20,1094.21,3,USER00003,1,2026-01-07 18:06:23
ORD20251019001191,SKU0072,STORE015,Tmall,2025-10-19,1750.28,3,USER00083,0,2026-01-06 22:06:36
ORD20250723001192,SKU0022,STORE003,WeChat,2025-07-23,805.47,1,USER00009,0,2026-01-02 09:46:02
ORD20250628001193,SKU0055,STORE007,WeChat,2025-06-28,2657.53,3,USER00275,0,2026-01-05 06:37:06
ORD20250702001194,SKU0066,STORE018,Taobao,2025-07-02,1165.02,2,USER00180,1,2026-01-07 22:11:25
ORD20250604001195,SKU0036,STORE011,JD,2025-06-04,792.86,1,USER00134,1,2026-01-06 01:14:24
ORD20250513001196,SKU0020,STORE012,Taobao,2025-05-13,108.52,1,USER00036,1,2026-01-02 10:12:07
ORD20250818001197,SKU0017,STORE003,Taobao,2025-08-18,365.56,1,USER00289,0,2026-01-09 21:12:52
ORD20250410001198,SKU0074,STORE001,JD,2025-04-10,536.75,2,USER00065,0,2026-01-08 09:49:16
ORD20250821001199,SKU0053,STORE015,Taobao,2025-08-21,739.53,1,USER00126,1,2026-01-08 21:28:40
ORD20251219001200,SKU0028,STORE005,JD,2025-12-19,614.36,1,USER00244,0,2026-01-05 05:57:19
